agriprod,Unit,Country,Year,Value,Description,Dairy,Eggs,Honey,Meat
Dairy,T,EE,2020,8879,Raw milk,1,0,0,0
Dairy,T,EE,2021,9042,Raw milk,1,0,0,0
Dairy,T,EL,2012,22606,Raw milk,1,0,0,0
Dairy,T,EL,2013,27383,Raw milk,1,0,0,0
Dairy,T,EL,2014,34812,Raw milk,1,0,0,0
Dairy,T,EL,2015,56476,Raw milk,1,0,0,0
Dairy,T,EL,2016,41578,Raw milk,1,0,0,0
Dairy,T,EL,2017,57289,Raw milk,1,0,0,0
Dairy,T,EL,2018,75722,Raw milk,1,0,0,0
Dairy,T,EL,2019,104938,Raw milk,1,0,0,0
Dairy,T,EL,2020,130887,Raw milk,1,0,0,0
Dairy,T,ES,2012,19227,Raw milk,1,0,0,0
Dairy,T,ES,2013,16410,Raw milk,1,0,0,0
Dairy,T,ES,2014,19757,Raw milk,1,0,0,0
Dairy,T,ES,2015,24087,Raw milk,1,0,0,0
Dairy,T,ES,2016,25129,Raw milk,1,0,0,0
Dairy,T,ES,2017,28476,Raw milk,1,0,0,0
Dairy,T,ES,2018,42006,Raw milk,1,0,0,0
Dairy,T,ES,2019,56164,Raw milk,1,0,0,0
Dairy,T,ES,2020,68574,Raw milk,1,0,0,0
Dairy,T,ES,2021,77203,Raw milk,1,0,0,0
Dairy,T,FI,2012,37569,Raw milk,1,0,0,0
Dairy,T,FI,2013,42450,Raw milk,1,0,0,0
Dairy,T,FI,2014,48583,Raw milk,1,0,0,0
Dairy,T,FI,2015,55800,Raw milk,1,0,0,0
Dairy,T,FI,2016,56786,Raw milk,1,0,0,0
Dairy,T,FI,2017,64460,Raw milk,1,0,0,0
Dairy,T,FI,2018,71028,Raw milk,1,0,0,0
Dairy,T,FI,2019,76214,Raw milk,1,0,0,0
Dairy,T,FI,2020,81378,Raw milk,1,0,0,0
Dairy,T,FR,2012,475155,Raw milk,1,0,0,0
Dairy,T,FR,2013,522722,Raw milk,1,0,0,0
Dairy,T,FR,2014,567516,Raw milk,1,0,0,0
Dairy,T,FR,2015,608684,Raw milk,1,0,0,0
Dairy,T,FR,2016,603774,Raw milk,1,0,0,0
Dairy,T,FR,2017,678849,Raw milk,1,0,0,0
Dairy,T,FR,2018,909336,Raw milk,1,0,0,0
Dairy,T,FR,2019,1075631,Raw milk,1,0,0,0
Dairy,T,FR,2020,1219283,Raw milk,1,0,0,0
Dairy,T,HR,2013,2865,Raw milk,1,0,0,0
Dairy,T,HR,2014,1782,Raw milk,1,0,0,0
Dairy,T,HR,2015,5987,Raw milk,1,0,0,0
Dairy,T,HR,2016,5163,Raw milk,1,0,0,0
Dairy,T,HR,2017,5782,Raw milk,1,0,0,0
Dairy,T,HR,2018,3094,Raw milk,1,0,0,0
Dairy,T,HR,2019,1476,Raw milk,1,0,0,0
Dairy,T,HR,2020,1869,Raw milk,1,0,0,0
Dairy,T,HR,2021,871,Raw milk,1,0,0,0
Dairy,T,HU,2012,9381,Raw milk,1,0,0,0
Dairy,T,HU,2013,9422,Raw milk,1,0,0,0
Dairy,T,HU,2014,8856,Raw milk,1,0,0,0
Dairy,T,HU,2015,11534,Raw milk,1,0,0,0
Dairy,T,HU,2016,13759,Raw milk,1,0,0,0
Dairy,T,HU,2017,13487,Raw milk,1,0,0,0
Dairy,T,HU,2018,4721,Raw milk,1,0,0,0
Dairy,T,HU,2019,4985,Raw milk,1,0,0,0
Dairy,T,HU,2020,3209,Raw milk,1,0,0,0
Dairy,T,HU,2021,6313,Raw milk,1,0,0,0
Dairy,T,IE,2013,7012,Raw milk,1,0,0,0
Dairy,T,IE,2014,7703,Raw milk,1,0,0,0
Dairy,T,IE,2015,5978,Raw milk,1,0,0,0
Dairy,T,IE,2016,7335,Raw milk,1,0,0,0
Dairy,T,IE,2017,9035,Raw milk,1,0,0,0
Dairy,T,IE,2018,17791,Raw milk,1,0,0,0
Dairy,T,IE,2019,11037,Raw milk,1,0,0,0
Dairy,T,IE,2020,10722,Raw milk,1,0,0,0
Dairy,T,IE,2021,14010,Raw milk,1,0,0,0
Dairy,T,IS,2018,402,Raw milk,1,0,0,0
Dairy,T,IS,2019,379,Raw milk,1,0,0,0
Dairy,T,IS,2020,390,Raw milk,1,0,0,0
Dairy,T,IT,2012,203522,Raw milk,1,0,0,0
Dairy,T,IT,2013,334376,Raw milk,1,0,0,0
Dairy,T,IT,2014,551360,Raw milk,1,0,0,0
Dairy,T,IT,2015,340128,Raw milk,1,0,0,0
Dairy,T,IT,2016,396074,Raw milk,1,0,0,0
Dairy,T,IT,2017,448184,Raw milk,1,0,0,0
Dairy,T,IT,2020,587914,Raw milk,1,0,0,0
Dairy,T,LT,2012,48413,Raw milk,1,0,0,0
Dairy,T,LT,2013,53554,Raw milk,1,0,0,0
Dairy,T,LT,2014,43178,Raw milk,1,0,0,0
Dairy,T,LT,2015,40060,Raw milk,1,0,0,0
Dairy,T,LT,2016,41511,Raw milk,1,0,0,0
Dairy,T,LT,2017,65678,Raw milk,1,0,0,0
Dairy,T,LT,2018,68133,Raw milk,1,0,0,0
Dairy,T,LT,2019,75930,Raw milk,1,0,0,0
Dairy,T,LT,2020,74670,Raw milk,1,0,0,0
Dairy,T,LT,2021,82911,Raw milk,1,0,0,0
Dairy,T,LU,2012,2307,Raw milk,1,0,0,0
Dairy,T,LU,2013,2471,Raw milk,1,0,0,0
Dairy,T,LU,2014,2455,Raw milk,1,0,0,0
Dairy,T,LU,2015,2510,Raw milk,1,0,0,0
Dairy,T,LU,2016,2832,Raw milk,1,0,0,0
Dairy,T,LU,2017,3277,Raw milk,1,0,0,0
Dairy,T,LU,2018,4298,Raw milk,1,0,0,0
Dairy,T,LU,2019,4772,Raw milk,1,0,0,0
Dairy,T,LU,2020,5864,Raw milk,1,0,0,0
Dairy,T,LU,2021,5753,Raw milk,1,0,0,0
Dairy,T,LV,2012,69184,Raw milk,1,0,0,0
Dairy,T,LV,2013,69999,Raw milk,1,0,0,0
Dairy,T,LV,2014,75139,Raw milk,1,0,0,0
Dairy,T,LV,2015,83451,Raw milk,1,0,0,0
Dairy,T,LV,2016,97981,Raw milk,1,0,0,0
Dairy,T,LV,2017,96549,Raw milk,1,0,0,0
Dairy,T,LV,2018,94327,Raw milk,1,0,0,0
Dairy,T,LV,2019,88116,Raw milk,1,0,0,0
Dairy,T,LV,2020,87851,Raw milk,1,0,0,0
Dairy,T,ME,2021,89,Raw milk,1,0,0,0
Dairy,T,MK,2013,36,Raw milk,1,0,0,0
Dairy,T,MK,2014,36,Raw milk,1,0,0,0
Dairy,T,MK,2015,123,Raw milk,1,0,0,0
Dairy,T,MK,2016,86,Raw milk,1,0,0,0
Dairy,T,MK,2017,0,Raw milk,1,0,0,0
Dairy,T,MK,2018,0,Raw milk,1,0,0,0
Dairy,T,MK,2019,0,Raw milk,1,0,0,0
Dairy,T,MK,2020,0,Raw milk,1,0,0,0
Dairy,T,MK,2021,4068,Raw milk,1,0,0,0
Dairy,T,MT,2012,0,Raw milk,1,0,0,0
Dairy,T,MT,2013,0,Raw milk,1,0,0,0
Dairy,T,MT,2014,0,Raw milk,1,0,0,0
Dairy,T,MT,2015,0,Raw milk,1,0,0,0
Dairy,T,MT,2016,0,Raw milk,1,0,0,0
Dairy,T,MT,2017,0,Raw milk,1,0,0,0
Dairy,T,MT,2018,0,Raw milk,1,0,0,0
Dairy,T,MT,2019,0,Raw milk,1,0,0,0
Dairy,T,MT,2020,0,Raw milk,1,0,0,0
Dairy,T,MT,2021,0,Raw milk,1,0,0,0
Dairy,T,NL,2012,177620,Raw milk,1,0,0,0
Dairy,T,NL,2013,191119,Raw milk,1,0,0,0
Dairy,T,NL,2014,191601,Raw milk,1,0,0,0
Dairy,T,NL,2015,197956,Raw milk,1,0,0,0
Dairy,T,NL,2016,218061,Raw milk,1,0,0,0
Dairy,T,NL,2017,247795,Raw milk,1,0,0,0
Dairy,T,NL,2018,293681,Raw milk,1,0,0,0
Dairy,T,NL,2019,301634,Raw milk,1,0,0,0
Dairy,T,NL,2020,315979,Raw milk,1,0,0,0
Dairy,T,NL,2021,333838,Raw milk,1,0,0,0
Dairy,T,NO,2012,55680,Raw milk,1,0,0,0
Dairy,T,NO,2013,56270,Raw milk,1,0,0,0
Dairy,T,NO,2014,53526,Raw milk,1,0,0,0
Dairy,T,NO,2015,53113,Raw milk,1,0,0,0
Dairy,T,NO,2016,52885,Raw milk,1,0,0,0
Dairy,T,NO,2017,51864,Raw milk,1,0,0,0
Dairy,T,NO,2018,51667,Raw milk,1,0,0,0
Dairy,T,NO,2019,50589,Raw milk,1,0,0,0
Dairy,T,NO,2020,51165,Raw milk,1,0,0,0
Dairy,T,PL,2012,35942,Raw milk,1,0,0,0
Dairy,T,PL,2013,27991,Raw milk,1,0,0,0
Dairy,T,PL,2014,26583,Raw milk,1,0,0,0
Dairy,T,PL,2015,25243,Raw milk,1,0,0,0
Dairy,T,PL,2016,25583,Raw milk,1,0,0,0
Dairy,T,PL,2017,26734,Raw milk,1,0,0,0
Dairy,T,PL,2018,26773,Raw milk,1,0,0,0
Dairy,T,PL,2019,26655,Raw milk,1,0,0,0
Dairy,T,PL,2020,29493,Raw milk,1,0,0,0
Dairy,T,RO,2014,35945,Raw milk,1,0,0,0
Dairy,T,RO,2015,38478,Raw milk,1,0,0,0
Dairy,T,RO,2016,34995,Raw milk,1,0,0,0
Dairy,T,RO,2018,28062,Raw milk,1,0,0,0
Dairy,T,RO,2019,42443,Raw milk,1,0,0,0
Dairy,T,RO,2020,36140,Raw milk,1,0,0,0
Dairy,T,RO,2021,39820,Raw milk,1,0,0,0
Dairy,T,RS,2013,3093,Raw milk,1,0,0,0
Dairy,T,RS,2014,3883,Raw milk,1,0,0,0
Dairy,T,RS,2015,6941,Raw milk,1,0,0,0
Dairy,T,RS,2016,7154,Raw milk,1,0,0,0
Dairy,T,RS,2017,6567,Raw milk,1,0,0,0
Dairy,T,RS,2018,7120,Raw milk,1,0,0,0
Dairy,T,RS,2019,6836,Raw milk,1,0,0,0
Dairy,T,RS,2020,8615,Raw milk,1,0,0,0
Dairy,T,SE,2013,365940,Raw milk,1,0,0,0
Dairy,T,SE,2014,371452,Raw milk,1,0,0,0
Dairy,T,SE,2015,370259,Raw milk,1,0,0,0
Dairy,T,SE,2016,371015,Raw milk,1,0,0,0
Dairy,T,SE,2017,414233,Raw milk,1,0,0,0
Dairy,T,SE,2018,464970,Raw milk,1,0,0,0
Dairy,T,SE,2019,464170,Raw milk,1,0,0,0
Dairy,T,SE,2020,481200,Raw milk,1,0,0,0
Dairy,T,SE,2021,482320,Raw milk,1,0,0,0
Dairy,T,SI,2012,4830,Raw milk,1,0,0,0
Dairy,T,SI,2013,5395,Raw milk,1,0,0,0
Dairy,T,SI,2014,5626,Raw milk,1,0,0,0
Dairy,T,SI,2015,6036,Raw milk,1,0,0,0
Dairy,T,SI,2016,7128,Raw milk,1,0,0,0
Dairy,T,SI,2017,6051,Raw milk,1,0,0,0
Dairy,T,SI,2018,7187,Raw milk,1,0,0,0
Dairy,T,SI,2019,7740,Raw milk,1,0,0,0
Dairy,T,SI,2020,7715,Raw milk,1,0,0,0
Dairy,T,SK,2012,19157,Raw milk,1,0,0,0
Dairy,T,SK,2013,22674,Raw milk,1,0,0,0
Dairy,T,SK,2014,26299,Raw milk,1,0,0,0
Dairy,T,SK,2015,9528,Raw milk,1,0,0,0
Dairy,T,SK,2016,16536,Raw milk,1,0,0,0
Dairy,T,SK,2017,21140,Raw milk,1,0,0,0
Dairy,T,SK,2018,25998,Raw milk,1,0,0,0
Dairy,T,SK,2019,19598,Raw milk,1,0,0,0
Dairy,T,SK,2020,22577,Raw milk,1,0,0,0
Dairy,T,TR,2013,54781,Raw milk,1,0,0,0
Dairy,T,TR,2014,15510,Raw milk,1,0,0,0
Dairy,T,TR,2015,19739,Raw milk,1,0,0,0
Dairy,T,TR,2016,21431,Raw milk,1,0,0,0
Dairy,T,TR,2017,15109,Raw milk,1,0,0,0
Dairy,T,TR,2018,12884,Raw milk,1,0,0,0
Dairy,T,TR,2019,5394,Raw milk,1,0,0,0
Dairy,T,TR,2020,21801,Raw milk,1,0,0,0
Dairy,T,TR,2021,22818,Raw milk,1,0,0,0
Dairy,T,UK,2012,417800,Raw milk,1,0,0,0
Dairy,T,UK,2013,461000,Raw milk,1,0,0,0
Dairy,T,UK,2014,481600,Raw milk,1,0,0,0
Dairy,T,UK,2015,489300,Raw milk,1,0,0,0
Dairy,T,UK,2016,519500,Raw milk,1,0,0,0
Dairy,T,UK,2017,492000,Raw milk,1,0,0,0
Dairy,T,UK,2018,564000,Raw milk,1,0,0,0
Dairy,T,UK,2019,573500,Raw milk,1,0,0,0
Dairy,T,AT,2018,635751,Raw cows milk,1,0,0,0
Dairy,T,AT,2019,642340,Raw cows milk,1,0,0,0
Dairy,T,AT,2021,661688,Raw cows milk,1,0,0,0
Dairy,T,BE,2016,89375,Raw cows milk,1,0,0,0
Dairy,T,BE,2017,108545,Raw cows milk,1,0,0,0
Dairy,T,BE,2018,116208,Raw cows milk,1,0,0,0
Dairy,T,BE,2019,121225,Raw cows milk,1,0,0,0
Dairy,T,BE,2020,131263,Raw cows milk,1,0,0,0
Dairy,T,BG,2012,0,Raw cows milk,1,0,0,0
Dairy,T,BG,2013,827,Raw cows milk,1,0,0,0
Dairy,T,BG,2014,1124,Raw cows milk,1,0,0,0
Dairy,T,BG,2015,5468,Raw cows milk,1,0,0,0
Dairy,T,BG,2016,6973,Raw cows milk,1,0,0,0
Dairy,T,BG,2017,6430,Raw cows milk,1,0,0,0
Dairy,T,BG,2018,2646,Raw cows milk,1,0,0,0
Dairy,T,BG,2019,8071,Raw cows milk,1,0,0,0
Dairy,T,BG,2020,8978,Raw cows milk,1,0,0,0
Dairy,T,BG,2021,9276,Raw cows milk,1,0,0,0
Dairy,T,CY,2012,0,Raw cows milk,1,0,0,0
Dairy,T,CY,2013,0,Raw cows milk,1,0,0,0
Dairy,T,CY,2014,0,Raw cows milk,1,0,0,0
Dairy,T,CY,2015,130,Raw cows milk,1,0,0,0
Dairy,T,CY,2016,619,Raw cows milk,1,0,0,0
Dairy,T,CY,2017,1371,Raw cows milk,1,0,0,0
Dairy,T,CY,2018,2165,Raw cows milk,1,0,0,0
Dairy,T,CY,2019,3218,Raw cows milk,1,0,0,0
Dairy,T,CY,2020,2894,Raw cows milk,1,0,0,0
Dairy,T,CY,2021,2785,Raw cows milk,1,0,0,0
Dairy,T,CZ,2012,30680,Raw cows milk,1,0,0,0
Dairy,T,CZ,2013,32206,Raw cows milk,1,0,0,0
Dairy,T,CZ,2014,29908,Raw cows milk,1,0,0,0
Dairy,T,CZ,2015,32607,Raw cows milk,1,0,0,0
Dairy,T,CZ,2016,32754,Raw cows milk,1,0,0,0
Dairy,T,CZ,2017,32207,Raw cows milk,1,0,0,0
Dairy,T,CZ,2018,33309,Raw cows milk,1,0,0,0
Dairy,T,CZ,2019,33459,Raw cows milk,1,0,0,0
Dairy,T,CZ,2020,32035,Raw cows milk,1,0,0,0
Dairy,T,CZ,2021,32361,Raw cows milk,1,0,0,0
Dairy,T,DE,2021,1266219,Raw cows milk,1,0,0,0
Dairy,T,DK,2012,479100,Raw cows milk,1,0,0,0
Dairy,T,DK,2013,481670,Raw cows milk,1,0,0,0
Dairy,T,DK,2014,487100,Raw cows milk,1,0,0,0
Dairy,T,DK,2015,483350,Raw cows milk,1,0,0,0
Dairy,T,DK,2016,516131,Raw cows milk,1,0,0,0
Dairy,T,DK,2017,594000,Raw cows milk,1,0,0,0
Dairy,T,DK,2018,689600,Raw cows milk,1,0,0,0
Dairy,T,DK,2019,708400,Raw cows milk,1,0,0,0
Dairy,T,EE,2012,12174,Raw cows milk,1,0,0,0
Dairy,T,EE,2013,10180,Raw cows milk,1,0,0,0
Dairy,T,EE,2014,9280,Raw cows milk,1,0,0,0
Dairy,T,EE,2015,8641,Raw cows milk,1,0,0,0
Dairy,T,EE,2016,10535,Raw cows milk,1,0,0,0
Dairy,T,EE,2017,7026,Raw cows milk,1,0,0,0
Dairy,T,EE,2018,7218,Raw cows milk,1,0,0,0
Dairy,T,EE,2019,8098,Raw cows milk,1,0,0,0
Dairy,T,EE,2020,8797,Raw cows milk,1,0,0,0
Dairy,T,EE,2021,8909,Raw cows milk,1,0,0,0
Dairy,T,ES,2012,11333,Raw cows milk,1,0,0,0
Dairy,T,ES,2013,12638,Raw cows milk,1,0,0,0
Dairy,T,ES,2014,11593,Raw cows milk,1,0,0,0
Dairy,T,ES,2015,13002,Raw cows milk,1,0,0,0
Dairy,T,ES,2016,15146,Raw cows milk,1,0,0,0
Dairy,T,ES,2017,18672,Raw cows milk,1,0,0,0
Dairy,T,ES,2018,27837,Raw cows milk,1,0,0,0
Dairy,T,ES,2019,40450,Raw cows milk,1,0,0,0
Dairy,T,ES,2020,48545,Raw cows milk,1,0,0,0
Dairy,T,ES,2021,53467,Raw cows milk,1,0,0,0
Dairy,T,FI,2012,37569,Raw cows milk,1,0,0,0
Dairy,T,FI,2013,42450,Raw cows milk,1,0,0,0
Dairy,T,FI,2014,48583,Raw cows milk,1,0,0,0
Dairy,T,FI,2015,55800,Raw cows milk,1,0,0,0
Dairy,T,FI,2016,56786,Raw cows milk,1,0,0,0
Dairy,T,FI,2017,64460,Raw cows milk,1,0,0,0
Dairy,T,FI,2018,71028,Raw cows milk,1,0,0,0
Dairy,T,FI,2019,76214,Raw cows milk,1,0,0,0
Dairy,T,FI,2020,81378,Raw cows milk,1,0,0,0
Dairy,T,FR,2012,460778,Raw cows milk,1,0,0,0
Dairy,T,FR,2013,506984,Raw cows milk,1,0,0,0
Dairy,T,FR,2014,550760,Raw cows milk,1,0,0,0
Dairy,T,FR,2015,588489,Raw cows milk,1,0,0,0
Dairy,T,FR,2016,581280,Raw cows milk,1,0,0,0
Dairy,T,FR,2017,649289,Raw cows milk,1,0,0,0
Dairy,T,FR,2018,872208,Raw cows milk,1,0,0,0
Dairy,T,FR,2019,1031059,Raw cows milk,1,0,0,0
Dairy,T,FR,2020,1163967,Raw cows milk,1,0,0,0
Dairy,T,HR,2012,1627,Raw cows milk,1,0,0,0
Dairy,T,HR,2013,2797,Raw cows milk,1,0,0,0
Dairy,T,HR,2014,1700,Raw cows milk,1,0,0,0
Dairy,T,HR,2015,5947,Raw cows milk,1,0,0,0
Dairy,T,HR,2016,5023,Raw cows milk,1,0,0,0
Dairy,T,HR,2017,5671,Raw cows milk,1,0,0,0
Dairy,T,HR,2018,2846,Raw cows milk,1,0,0,0
Dairy,T,HR,2019,1087,Raw cows milk,1,0,0,0
Dairy,T,HR,2020,1555,Raw cows milk,1,0,0,0
Dairy,T,HR,2021,754,Raw cows milk,1,0,0,0
Dairy,T,HU,2012,9308,Raw cows milk,1,0,0,0
Dairy,T,HU,2013,9353,Raw cows milk,1,0,0,0
Dairy,T,HU,2021,6281,Raw cows milk,1,0,0,0
Dairy,T,IE,2013,6999,Raw cows milk,1,0,0,0
Dairy,T,IE,2015,5972,Raw cows milk,1,0,0,0
Dairy,T,IE,2019,11037,Raw cows milk,1,0,0,0
Dairy,T,IE,2021,14010,Raw cows milk,1,0,0,0
Dairy,T,IS,2019,379,Raw cows milk,1,0,0,0
Dairy,T,IS,2020,390,Raw cows milk,1,0,0,0
Dairy,T,IT,2012,162504,Raw cows milk,1,0,0,0
Dairy,T,IT,2013,291693,Raw cows milk,1,0,0,0
Dairy,T,IT,2014,400000,Raw cows milk,1,0,0,0
Dairy,T,IT,2015,214627,Raw cows milk,1,0,0,0
Dairy,T,LT,2012,48307,Raw cows milk,1,0,0,0
Dairy,T,LT,2013,52670,Raw cows milk,1,0,0,0
Dairy,T,LT,2014,43025,Raw cows milk,1,0,0,0
Dairy,T,LT,2015,39890,Raw cows milk,1,0,0,0
Dairy,T,LT,2016,41395,Raw cows milk,1,0,0,0
Dairy,T,LT,2017,65560,Raw cows milk,1,0,0,0
Dairy,T,LT,2018,68047,Raw cows milk,1,0,0,0
Dairy,T,LT,2019,75862,Raw cows milk,1,0,0,0
Dairy,T,LT,2020,74633,Raw cows milk,1,0,0,0
Dairy,T,LT,2021,82865,Raw cows milk,1,0,0,0
Dairy,T,LU,2012,,Raw cows milk,1,0,0,0
Dairy,T,LU,2013,,Raw cows milk,1,0,0,0
Dairy,T,LU,2014,,Raw cows milk,1,0,0,0
Dairy,T,LU,2015,,Raw cows milk,1,0,0,0
Dairy,T,LU,2016,,Raw cows milk,1,0,0,0
Dairy,T,LU,2017,,Raw cows milk,1,0,0,0
Dairy,T,LU,2018,,Raw cows milk,1,0,0,0
Dairy,T,LU,2019,,Raw cows milk,1,0,0,0
Dairy,T,LU,2020,,Raw cows milk,1,0,0,0
Dairy,T,LU,2021,,Raw cows milk,1,0,0,0
Dairy,T,LV,2012,68981,Raw cows milk,1,0,0,0
Dairy,T,LV,2013,69717,Raw cows milk,1,0,0,0
Dairy,T,LV,2014,75020,Raw cows milk,1,0,0,0
Dairy,T,LV,2015,83194,Raw cows milk,1,0,0,0
Dairy,T,LV,2016,97699,Raw cows milk,1,0,0,0
Dairy,T,LV,2017,96147,Raw cows milk,1,0,0,0
Dairy,T,LV,2018,93851,Raw cows milk,1,0,0,0
Dairy,T,ME,2021,70,Raw cows milk,1,0,0,0
Dairy,T,MK,2013,0,Raw cows milk,1,0,0,0
Dairy,T,MK,2021,234,Raw cows milk,1,0,0,0
Dairy,T,MT,2012,0,Raw cows milk,1,0,0,0
Dairy,T,MT,2014,0,Raw cows milk,1,0,0,0
Dairy,T,MT,2015,0,Raw cows milk,1,0,0,0
Dairy,T,MT,2016,0,Raw cows milk,1,0,0,0
Dairy,T,MT,2017,0,Raw cows milk,1,0,0,0
Dairy,T,MT,2018,0,Raw cows milk,1,0,0,0
Dairy,T,MT,2021,0,Raw cows milk,1,0,0,0
Dairy,T,NL,2012,160510,Raw cows milk,1,0,0,0
Dairy,T,NL,2013,171234,Raw cows milk,1,0,0,0
Dairy,T,NL,2014,172907,Raw cows milk,1,0,0,0
Dairy,T,NL,2015,177695,Raw cows milk,1,0,0,0
Dairy,T,NL,2016,198576,Raw cows milk,1,0,0,0
Dairy,T,NL,2017,223181,Raw cows milk,1,0,0,0
Dairy,T,NL,2018,260260,Raw cows milk,1,0,0,0
Dairy,T,NL,2019,265314,Raw cows milk,1,0,0,0
Dairy,T,NL,2020,280287,Raw cows milk,1,0,0,0
Dairy,T,NL,2021,296192,Raw cows milk,1,0,0,0
Dairy,T,NO,2012,55680,Raw cows milk,1,0,0,0
Dairy,T,NO,2013,56270,Raw cows milk,1,0,0,0
Dairy,T,NO,2014,53526,Raw cows milk,1,0,0,0
Dairy,T,NO,2015,53113,Raw cows milk,1,0,0,0
Dairy,T,NO,2016,52885,Raw cows milk,1,0,0,0
Dairy,T,NO,2017,51864,Raw cows milk,1,0,0,0
Dairy,T,NO,2018,51667,Raw cows milk,1,0,0,0
Dairy,T,NO,2019,50589,Raw cows milk,1,0,0,0
Dairy,T,NO,2020,51165,Raw cows milk,1,0,0,0
Dairy,T,PL,2012,35154,Raw cows milk,1,0,0,0
Dairy,T,PL,2013,27324,Raw cows milk,1,0,0,0
Dairy,T,PL,2014,25943,Raw cows milk,1,0,0,0
Dairy,T,PL,2015,24524,Raw cows milk,1,0,0,0
Dairy,T,PL,2016,24881,Raw cows milk,1,0,0,0
Dairy,T,PL,2017,26018,Raw cows milk,1,0,0,0
Dairy,T,PL,2018,26017,Raw cows milk,1,0,0,0
Dairy,T,PL,2019,25946,Raw cows milk,1,0,0,0
Dairy,T,PL,2020,28806,Raw cows milk,1,0,0,0
Dairy,T,RO,2014,33103,Raw cows milk,1,0,0,0
Dairy,T,RO,2016,31551,Raw cows milk,1,0,0,0
Dairy,T,RO,2019,39609,Raw cows milk,1,0,0,0
Dairy,T,RO,2020,35775,Raw cows milk,1,0,0,0
Dairy,T,RO,2021,39184,Raw cows milk,1,0,0,0
Dairy,T,RS,2013,3093,Raw cows milk,1,0,0,0
Dairy,T,RS,2016,7154,Raw cows milk,1,0,0,0
Dairy,T,RS,2017,6567,Raw cows milk,1,0,0,0
Dairy,T,RS,2018,7110,Raw cows milk,1,0,0,0
Dairy,T,RS,2019,6815,Raw cows milk,1,0,0,0
Dairy,T,SE,2013,365940,Raw cows milk,1,0,0,0
Dairy,T,SE,2014,371452,Raw cows milk,1,0,0,0
Dairy,T,SE,2015,370259,Raw cows milk,1,0,0,0
Dairy,T,SE,2016,371015,Raw cows milk,1,0,0,0
Dairy,T,SE,2017,414233,Raw cows milk,1,0,0,0
Dairy,T,SE,2018,464970,Raw cows milk,1,0,0,0
Dairy,T,SE,2019,464170,Raw cows milk,1,0,0,0
Dairy,T,SE,2020,481200,Raw cows milk,1,0,0,0
Dairy,T,SE,2021,482320,Raw cows milk,1,0,0,0
Dairy,T,SI,2012,4591,Raw cows milk,1,0,0,0
Dairy,T,SI,2013,5122,Raw cows milk,1,0,0,0
Dairy,T,SI,2014,5416,Raw cows milk,1,0,0,0
Dairy,T,SI,2015,5832,Raw cows milk,1,0,0,0
Dairy,T,SK,2012,17558,Raw cows milk,1,0,0,0
Dairy,T,SK,2013,20941,Raw cows milk,1,0,0,0
Dairy,T,SK,2014,24491,Raw cows milk,1,0,0,0
Dairy,T,SK,2015,8800,Raw cows milk,1,0,0,0
Dairy,T,SK,2016,15349,Raw cows milk,1,0,0,0
Dairy,T,SK,2017,19184,Raw cows milk,1,0,0,0
Dairy,T,SK,2018,24811,Raw cows milk,1,0,0,0
Dairy,T,TR,2013,51003,Raw cows milk,1,0,0,0
Dairy,T,TR,2014,15113,Raw cows milk,1,0,0,0
Dairy,T,TR,2015,18120,Raw cows milk,1,0,0,0
Dairy,T,TR,2016,20298,Raw cows milk,1,0,0,0
Dairy,T,TR,2017,14674,Raw cows milk,1,0,0,0
Dairy,T,TR,2018,12293,Raw cows milk,1,0,0,0
Dairy,T,TR,2019,5148,Raw cows milk,1,0,0,0
Dairy,T,TR,2021,22500,Raw cows milk,1,0,0,0
Dairy,T,UK,2012,417800,Raw cows milk,1,0,0,0
Dairy,T,UK,2013,461000,Raw cows milk,1,0,0,0
Dairy,T,UK,2014,481600,Raw cows milk,1,0,0,0
Dairy,T,UK,2015,489300,Raw cows milk,1,0,0,0
Dairy,T,UK,2016,519500,Raw cows milk,1,0,0,0
Dairy,T,UK,2017,492000,Raw cows milk,1,0,0,0
Dairy,T,UK,2018,564000,Raw cows milk,1,0,0,0
Dairy,T,UK,2019,573500,Raw cows milk,1,0,0,0
Dairy,T,BG,2012,0,Ewes milk,1,0,0,0
Dairy,T,BG,2013,325,Ewes milk,1,0,0,0
Dairy,T,BG,2014,380,Ewes milk,1,0,0,0
Dairy,T,BG,2015,1455,Ewes milk,1,0,0,0
Dairy,T,BG,2016,768,Ewes milk,1,0,0,0
Dairy,T,BG,2017,766,Ewes milk,1,0,0,0
Dairy,T,BG,2018,1031,Ewes milk,1,0,0,0
Dairy,T,BG,2019,1679,Ewes milk,1,0,0,0
Dairy,T,BG,2020,1359,Ewes milk,1,0,0,0
Dairy,T,BG,2021,1036,Ewes milk,1,0,0,0
Dairy,T,CY,2013,160,Ewes milk,1,0,0,0
Dairy,T,CY,2014,261,Ewes milk,1,0,0,0
Dairy,T,CY,2015,145,Ewes milk,1,0,0,0
Dairy,T,CY,2016,64,Ewes milk,1,0,0,0
Dairy,T,CY,2017,77,Ewes milk,1,0,0,0
Dairy,T,CY,2018,152,Ewes milk,1,0,0,0
Dairy,T,CY,2019,149,Ewes milk,1,0,0,0
Dairy,T,CY,2020,180,Ewes milk,1,0,0,0
Dairy,T,CY,2021,109,Ewes milk,1,0,0,0
Dairy,T,CZ,2012,119,Ewes milk,1,0,0,0
